fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9882476341664591,0.60151796146852,0.894168681453199,0.14168168582863444,5.7220458984375e-05,5,elitismo,20,10,1067413673,111111100111110111000010101001,2
0.9882476452764645,0.6015148555337894,0.9013325984640016,0.15104712345696328,4.9114227294921875e-05,6,elitismo,20,10,1067413679,111111100111110111000010101111,2
0.988247823036559,0.9404327989625471,0.9786847041302795,0.019125912844999232,4.5299530029296875e-05,7,elitismo,20,10,1067413775,111111100111110111000100001111,2
0.988247823036559,0.9404327989625471,0.98346617397708,0.01434445833828264,4.38690185546875e-05,8,elitismo,20,10,1067413775,111111100111110111000100001111,2
0.988247823036559,0.9404328098004501,0.9834661761718708,0.01434445545724362,4.410743713378906e-05,9,elitismo,20,10,1067413775,111111100111110111000100001111,2
0.9882478822899273,0.9404327519983013,0.9834661952040028,0.01434448106881429,5.14984130859375e-05,10,elitismo,20,10,1067413807,111111100111110111000100101111,2
0.9882478822899273,0.9421982215714929,0.9786780949733116,0.018253233902624743,4.2438507080078125e-05,11,elitismo,20,10,1067413807,111111100111110111000100101111,2
0.9882478822899273,0.9421982215714929,0.9790378649695268,0.01841982169927658,4.363059997558594e-05,12,elitismo,20,10,1067413807,111111100111110111000100101111,2
0.9882478822899273,0.9421982215714929,0.9790378962594175,0.01841977948791879,5.14984130859375e-05,13,elitismo,20,10,1067413807,111111100111110111000100101111,2
0.9882478822899273,0.9408124926343285,0.9788993292910406,0.018699496513360708,4.935264587402344e-05,14,elitismo,20,10,1067413807,111111100111110111000100101111,2
0.9991996381645848,0.9408124926343285,0.9705074980514228,0.024173595390380352,5.078315734863281e-05,15,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.9991996381645848,0.9408104113380752,0.9721454471065663,0.022518332128144736,4.363059997558594e-05,16,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.9991996381645848,0.9422003044022628,0.9761009411259879,0.020105234325103954,4.863739013671875e-05,17,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.9991996381645848,0.9558060212883003,0.9808382944886136,0.01873778207557445,5.0067901611328125e-05,18,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.9991996381645848,0.9574177940925163,0.9825538526938058,0.016741634928365265,4.38690185546875e-05,19,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.9991996381645848,0.9574177940925163,0.9736386431356202,0.018953824243899214,4.291534423828125e-05,20,elitismo,20,10,1073312047,111111111110010111000100101111,2
0.8760051130987884,0.0001773888555058759,0.32472363028415485,0.3202086847875177,5.793571472167969e-05,1,elitismo,20,10,1004970215,111011111001101010000011100111,3
0.9812010226860102,0.16514905499887553,0.661080924038626,0.24670609183170406,5.1021575927734375e-05,2,elitismo,20,10,1063601316,111111011001010100010010100100,3
0.9812010558969856,0.16536794177895697,0.7489826300432654,0.25466727106005227,4.8160552978515625e-05,3,elitismo,20,10,1063601334,111111011001010100010010110110,3
0.9812010558969856,0.44722184799922715,0.7162686918975173,0.22933115297436818,4.5299530029296875e-05,4,elitismo,20,10,1063601334,111111011001010100010010110110,3
0.9812010558969856,0.44721981512133646,0.8543955901261002,0.18239399581570126,5.53131103515625e-05,5,elitismo,20,10,1063601334,111111011001010100010010110110,3
0.9812010558969856,0.8760050015246847,0.9383770286372901,0.050966488898843254,4.4345855712890625e-05,6,elitismo,20,10,1063601334,111111011001010100010010110110,3
0.9813796966400165,0.8758494532146617,0.9496458927670343,0.048240343552035075,4.4345855712890625e-05,7,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.8758494532146617,0.9390938479667919,0.051607125316983075,4.267692565917969e-05,8,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.8758494532146617,0.9390938582506416,0.051607061112953184,4.3392181396484375e-05,9,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.8758498088255654,0.97071950237914,0.0316233321390556,4.363059997558594e-05,10,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.8758498088255654,0.9707194643826501,0.0316232973644018,5.078315734863281e-05,11,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812007699136049,0.981255979289072,8.006401285932118e-05,4.363059997558594e-05,12,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812011463046436,0.9813082765058674,8.747144301325368e-05,4.3392181396484375e-05,13,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812011463046436,0.9813082762948646,8.260170027324356e-05,4.2438507080078125e-05,14,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812011463046436,0.9813137556173258,8.122425355879304e-05,4.410743713378906e-05,15,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812011463046436,0.9813288710865846,7.774335085127229e-05,4.839897155761719e-05,16,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812285418619356,0.9813642977361537,4.5253930450894956e-05,4.8160552978515625e-05,17,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812261654002762,0.9813492280382343,6.0939520483242694e-05,4.3392181396484375e-05,18,elitismo,20,10,1063698151,111111011001101011111011100111,3
0.9813796966400165,0.9812285418619356,0.9813492280199307,6.034717409627759e-05,4.100799560546875e-05,19,elitismo,20,10,1063698151,111111011001101011111011100111,3
